city_state_id,city_state,state_id
4070,queimadas/BA,7
4071,queimadas/PB,11
4072,queimados/RJ,4
4073,queiroz/SP,1
4074,queluz/SP,1
4075,queluzito/MG,6
4076,querencia do norte/PR,26
4077,querencia/MT,23
4078,quevedos/RS,25
4079,quijingue/BA,7
4080,quilombo/SC,27
4081,quinta do sol/PR,26
4082,quintana/SP,1
4083,quinze de novembro/RS,25
4084,quipapa/PE,9
4085,quirinopolis/GO,20
4086,quissama/RJ,4
4087,quitandinha/PR,26
4088,quiterianopolis/CE,12
4089,quixaba/PB,11
4090,quixaba/PE,9
4091,quixabeira/BA,7
4092,quixada/CE,12
4093,quixelo/CE,12
4094,quixeramobim/CE,12
4095,quixere/CE,12
4096,rafael fernandes/RN,2
4097,rafael godeiro/RN,2
4098,rafael jambeiro/BA,7
4099,rafard/SP,1
4100,ramilandia/PR,26
4101,rancharia/SP,1
4102,rancho alegre d oeste/PR,26
4103,rancho alegre/PR,26
4104,rancho queimado/SC,27
4105,raposa/MA,14
4106,raposos/MG,6
4107,raul soares/MG,6
4108,realeza/PR,26
4109,reboucas/PR,26
4110,recife/PE,9
4111,recreio/MG,6
4112,recursolandia/TO,22
4113,redencao da serra/SP,1
4114,redencao do gurgueia/PI,13
4115,redencao/CE,12
4116,redencao/PA,15
4117,redentora/RS,25
4118,reduto/MG,6
4119,regeneracao/PI,13
4120,regente feijo/SP,1
4121,reginopolis/SP,1
4122,registro/SP,1
4123,relvado/RS,25
4124,remanso/BA,7
4125,remigio/PB,11
4126,renascenca/PR,26
4127,reriutaba/CE,12
4128,resende costa/MG,6
4129,resende/RJ,4
4130,reserva do cabacal/MT,23
4131,reserva do iguacu/PR,26
4132,reserva/PR,26
4133,resplendor/MG,6
4134,ressaquinha/MG,6
4135,restinga seca/RS,25
4136,restinga/SP,1
4137,retirolandia/BA,7
4138,riachao das neves/BA,7
4139,riachao do bacamarte/PB,11
4140,riachao do dantas/SE,8
4141,riachao do jacuipe/BA,7
4142,riachao do poco/PB,11
4143,riachao/MA,14
4144,riachao/PB,11
4145,riachinho/MG,6
4146,riachinho/TO,22
4147,riacho da cruz/RN,2
4148,riacho das almas/PE,9
4149,riacho de santana/BA,7
4150,riacho de santana/RN,2
4151,riacho de santo antonio/PB,11
4152,riacho dos cavalos/PB,11
4153,riacho dos machados/MG,6
4154,riacho frio/PI,13
4155,riachuelo/RN,2
4156,riachuelo/SE,8
4157,rialma/GO,20
4158,rianapolis/GO,20
4159,ribamar fiquene/MA,14
4160,ribas do rio pardo/MS,24
4161,ribeira do amparo/BA,7
4162,ribeira do piaui/PI,13
4163,ribeira do pombal/BA,7
4164,ribeira/SP,1
4165,ribeirao bonito/SP,1
4166,ribeirao branco/SP,1
4167,ribeirao cascalheira/MT,23
4168,ribeirao claro/PR,26
4169,ribeirao corrente/SP,1
4170,ribeirao das neves/MG,6
4171,ribeirao do largo/BA,7
4172,ribeirao do pinhal/PR,26
4173,ribeirao do sul/SP,1
4174,ribeirao dos indios/SP,1
4175,ribeirao grande/SP,1
4176,ribeirao pires/SP,1
4177,ribeirao preto/SP,1
4178,ribeirao vermelho/MG,6
4179,ribeirao/PE,9
4180,ribeiraozinho/MT,23
4181,ribeiro goncalves/PI,13
4182,ribeiropolis/SE,8
4183,rifaina/SP,1
4184,rincao/SP,1
4185,rinopolis/SP,1
4186,rio acima/MG,6
4187,rio azul/PR,26
4188,rio bananal/ES,5
4189,rio bom/PR,26
4190,rio bonito do iguacu/PR,26
4191,rio bonito/RJ,4
4192,rio branco do ivai/PR,26
4193,rio branco do sul/PR,26
4194,rio branco/AC,3
4195,rio branco/MT,23
4196,rio brilhante/MS,24
4197,rio casca/MG,6
4198,rio claro/RJ,4
4199,rio claro/SP,1
4200,rio crespo/RO,21
4201,rio da conceicao/TO,22
4202,rio das antas/SC,27
4203,rio das flores/RJ,4
4204,rio das ostras/RJ,4
4205,rio das pedras/SP,1
4206,rio de contas/BA,7
4207,rio de janeiro/RJ,4
4208,rio do antonio/BA,7
4209,rio do campo/SC,27
4210,rio do fogo/RN,2
4211,rio do oeste/SC,27
4212,rio do pires/BA,7
4213,rio do prado/MG,6
4214,rio do sul/SC,27
4215,rio doce/MG,6
4216,rio dos bois/TO,22
4217,rio dos cedros/SC,27
4218,rio dos indios/RS,25
4219,rio espera/MG,6
4220,rio formoso/PE,9
4221,rio fortuna/SC,27
4222,rio grande da serra/SP,1
4223,rio grande do piaui/PI,13
4224,rio grande/RS,25
4225,rio largo/AL,10
4226,rio manso/MG,6
4227,rio maria/PA,15
4228,rio negrinho/SC,27
4229,rio negro/MS,24
4230,rio negro/PR,26
4231,rio novo do sul/ES,5
4232,rio novo/MG,6
4233,rio paranaiba/MG,6
4234,rio pardo de minas/MG,6
4235,rio pardo/RS,25
4236,rio piracicaba/MG,6
4237,rio pomba/MG,6
4238,rio preto da eva/AM,17
4239,rio preto/MG,6
4240,rio quente/GO,20
4241,rio real/BA,7
4242,rio rufino/SC,27
4243,rio sono/TO,22
4244,rio tinto/PB,11
4245,rio verde de mato grosso/MS,24
4246,rio verde/GO,20
4247,rio vermelho/MG,6
4248,riolandia/SP,1
4249,riozinho/RS,25
4250,riqueza/SC,27
4251,ritapolis/MG,6
4252,riversul/SP,1
4253,roca sales/RS,25
4254,rochedo de minas/MG,6
4255,rochedo/MS,24
4256,rodeio bonito/RS,25
4257,rodeio/SC,27
4258,rodeiro/MG,6
4259,rodelas/BA,7
4260,rodolfo fernandes/RN,2
4261,rodrigues alves/AC,3
4262,rolador/RS,25
4263,rolandia/PR,26
4264,rolante/RS,25
4265,rolim de moura/RO,21
4266,romaria/MG,6
4267,romelandia/SC,27
4268,roncador/PR,26
4269,ronda alta/RS,25
4270,rondinha/RS,25
4271,rondolandia/MT,23
4272,rondon do para/PA,15
4273,rondon/PR,26
4274,rondonopolis/MT,23
4275,roque gonzales/RS,25
4276,rorainopolis/RR,18
4277,rosana/SP,1
4278,rosario da limeira/MG,6
4279,rosario do catete/SE,8
4280,rosario do ivai/PR,26
4281,rosario do sul/RS,25
4282,rosario oeste/MT,23
4283,rosario/MA,14
4284,roseira/SP,1
4285,roteiro/AL,10
4286,rubelita/MG,6
4287,rubiacea/SP,1
4288,rubiataba/GO,20
4289,rubim/MG,6
4290,rubineia/SP,1
4291,ruropolis/PA,15
4292,russas/CE,12
4293,ruy barbosa/BA,7
4294,ruy barbosa/RN,2
4295,sabara/MG,6
4296,sabaudia/PR,26
4297,sabino/SP,1
4298,sabinopolis/MG,6
4299,saboeiro/CE,12
4300,sacramento/MG,6
4301,sagrada familia/RS,25
4302,sagres/SP,1
4303,saire/PE,9
4304,saldanha marinho/RS,25
4305,sales oliveira/SP,1
4306,sales/SP,1
4307,salesopolis/SP,1
4308,salete/SC,27
4309,salgadinho/PB,11
4310,salgadinho/PE,9
4311,salgado de sao felix/PB,11
4312,salgado filho/PR,26
4313,salgado/SE,8
4314,salgueiro/PE,9
4315,salinas da margarida/BA,7
4316,salinas/MG,6
4317,salinopolis/PA,15
4318,salitre/CE,12
4319,salmourao/SP,1
4320,saloa/PE,9
4321,saltinho/SC,27
4322,saltinho/SP,1
4323,salto da divisa/MG,6
4324,salto de pirapora/SP,1
4325,salto do ceu/MT,23
4326,salto do itarare/PR,26
4327,salto do jacui/RS,25
4328,salto do lontra/PR,26
4329,salto grande/SP,1
4330,salto veloso/SC,27
4331,salto/SP,1
4332,salvador das missoes/RS,25
4333,salvador do sul/RS,25
4334,salvador/BA,7
4335,salvaterra/PA,15
4336,sambaiba/MA,14
4337,sampaio/TO,22
4338,sananduva/RS,25
4339,sanclerlandia/GO,20
4340,sandolandia/TO,22
4341,sandovalina/SP,1
4342,sangao/SC,27
4343,sanharo/PE,9
4344,sant ana do livramento/RS,25
4345,santa adelia/SP,1
4346,santa albertina/SP,1
4347,santa amelia/PR,26
4348,santa barbara d oeste/SP,1
4349,santa barbara de goias/GO,20
4350,santa barbara do leste/MG,6
4351,santa barbara do monte verde/MG,6
4352,santa barbara do para/PA,15
4353,santa barbara do sul/RS,25
4354,santa barbara do tugurio/MG,6
4355,santa barbara/BA,7
4356,santa barbara/MG,6
4357,santa branca/SP,1
4358,santa brigida/BA,7
4359,santa carmem/MT,23
4360,santa cecilia do pavao/PR,26
4361,santa cecilia do sul/RS,25
4362,santa cecilia/PB,11
4363,santa cecilia/SC,27
4364,santa clara d oeste/SP,1
4365,santa clara do sul/RS,25
4366,santa cruz cabralia/BA,7
4367,santa cruz da baixa verde/PE,9
4368,santa cruz da conceicao/SP,1
4369,santa cruz da esperanca/SP,1
4370,santa cruz da vitoria/BA,7
4371,santa cruz das palmeiras/SP,1
4372,santa cruz de goias/GO,20
4373,santa cruz de minas/MG,6
4374,santa cruz de monte castelo/PR,26
4375,santa cruz de salinas/MG,6
4376,santa cruz do arari/PA,15
4377,santa cruz do capibaribe/PE,9
4378,santa cruz do escalvado/MG,6
4379,santa cruz do piaui/PI,13
4380,santa cruz do rio pardo/SP,1
4381,santa cruz do sul/RS,25
4382,santa cruz do xingu/MT,23
4383,santa cruz dos milagres/PI,13
4384,santa cruz/PB,11
4385,santa cruz/PE,9
4386,santa cruz/RN,2
4387,santa efigenia de minas/MG,6
4388,santa ernestina/SP,1
4389,santa fe de goias/GO,20
4390,santa fe de minas/MG,6
4391,santa fe do araguaia/TO,22
4392,santa fe do sul/SP,1
4393,santa fe/PR,26
4394,santa filomena do maranhao/MA,14
4395,santa filomena/PE,9
4396,santa filomena/PI,13
4397,santa gertrudes/SP,1
4398,santa helena de goias/GO,20
4399,santa helena de minas/MG,6
4400,santa helena/MA,14
4401,santa helena/PB,11
4402,santa helena/PR,26
4403,santa helena/SC,27
4404,santa ines/BA,7
4405,santa ines/MA,14
4406,santa ines/PB,11
4407,santa ines/PR,26
4408,santa isabel do ivai/PR,26
4409,santa isabel do rio negro/AM,17
4410,santa isabel/GO,20
4411,santa isabel/SP,1
4412,santa izabel do oeste/PR,26
4413,santa izabel do para/PA,15
4414,santa juliana/MG,6
4415,santa leopoldina/ES,5
4416,santa lucia/PR,26
4417,santa lucia/SP,1
4418,santa luz/PI,13
4419,santa luzia d oeste/RO,21
4420,santa luzia do itanhy/SE,8
4421,santa luzia do norte/AL,10
4422,santa luzia do para/PA,15
4423,santa luzia do parua/MA,14
4424,santa luzia/BA,7
4425,santa luzia/MA,14
4426,santa luzia/MG,6
4427,santa luzia/PB,11
4428,santa margarida do sul/RS,25
4429,santa margarida/MG,6
4430,santa maria da boa vista/PE,9
4431,santa maria da serra/SP,1
4432,santa maria da vitoria/BA,7
4433,santa maria das barreiras/PA,15
4434,santa maria de itabira/MG,6
4435,santa maria de jetiba/ES,5
4436,santa maria do cambuca/PE,9
4437,santa maria do herval/RS,25
4438,santa maria do oeste/PR,26
4439,santa maria do para/PA,15
4440,santa maria do salto/MG,6
4441,santa maria do suacui/MG,6
4442,santa maria do tocantins/TO,22
4443,santa maria madalena/RJ,4
4444,santa maria/RN,2
4445,santa maria/RS,25
4446,santa mariana/PR,26
4447,santa mercedes/SP,1
4448,santa monica/PR,26
4449,santa quiteria do maranhao/MA,14
4450,santa quiteria/CE,12
4451,santa rita d oeste/SP,1
4452,santa rita de caldas/MG,6
4453,santa rita de cassia/BA,7
4454,santa rita de ibitipoca/MG,6
4455,santa rita de jacutinga/MG,6
4456,santa rita de minas/MG,6
4457,santa rita do araguaia/GO,20
4458,santa rita do itueto/MG,6
4459,santa rita do novo destino/GO,20
4460,santa rita do pardo/MS,24
4461,santa rita do passa quatro/SP,1
4462,santa rita do sapucai/MG,6
4463,santa rita do tocantins/TO,22
4464,santa rita do trivelato/MT,23
4465,santa rita/MA,14
4466,santa rita/PB,11
4467,santa rosa da serra/MG,6
4468,santa rosa de goias/GO,20
4469,santa rosa de lima/SC,27
4470,santa rosa de lima/SE,8
4471,santa rosa de viterbo/SP,1
4472,santa rosa do piaui/PI,13
4473,santa rosa do purus/AC,3
4474,santa rosa do sul/SC,27
4475,santa rosa do tocantins/TO,22
4476,santa rosa/RS,25
4477,santa salete/SP,1
4478,santa teresa/ES,5
4479,santa teresinha/PB,11
4480,santa tereza de goias/GO,20
4481,santa tereza do oeste/PR,26
4482,santa tereza do tocantins/TO,22
4483,santa tereza/RS,25
4484,santa terezinha de goias/GO,20
4485,santa terezinha de itaipu/PR,26
4486,santa terezinha do progresso/SC,27
4487,santa terezinha do tocantins/TO,22
4488,santa terezinha/BA,7
4489,santa terezinha/MT,23
4490,santa terezinha/PE,9
4491,santa terezinha/SC,27
4492,santa vitoria do palmar/RS,25
4493,santa vitoria/MG,6
4494,santaluz/BA,7
4495,santana da boa vista/RS,25
4496,santana da ponte pensa/SP,1
4497,santana da vargem/MG,6
4498,santana de cataguases/MG,6
4499,santana de mangueira/PB,11
4500,santana de parnaiba/SP,1
4501,santana de pirapama/MG,6
4502,santana do acarau/CE,12
4503,santana do araguaia/PA,15
4504,santana do cariri/CE,12
4505,santana do deserto/MG,6
4506,santana do garambeu/MG,6
4507,santana do ipanema/AL,10
4508,santana do itarare/PR,26
4509,santana do jacare/MG,6
4510,santana do manhuacu/MG,6
4511,santana do maranhao/MA,14
4512,santana do matos/RN,2
4513,santana do mundau/AL,10
4514,santana do paraiso/MG,6
4515,santana do piaui/PI,13
4516,santana do riacho/MG,6
4517,santana do sao francisco/SE,8
4518,santana do serido/RN,2
4519,santana dos garrotes/PB,11
4520,santana dos montes/MG,6
4521,santana/AP,16
4522,santana/BA,7
4523,santanopolis/BA,7
4524,santarem novo/PA,15
4525,santarem/PA,15
4526,santiago do sul/SC,27
4527,santiago/RS,25
4528,santo afonso/MT,23
4529,santo amaro da imperatriz/SC,27
4530,santo amaro das brotas/SE,8
4531,santo amaro do maranhao/MA,14
4532,santo amaro/BA,7
4533,santo anastacio/SP,1
4534,santo andre/PB,11
4535,santo andre/SP,1
4536,santo angelo/RS,25
4537,santo antonio da alegria/SP,1
4538,santo antonio da barra/GO,20
4539,santo antonio da patrulha/RS,25
4540,santo antonio da platina/PR,26
4541,santo antonio das missoes/RS,25
4542,santo antonio de goias/GO,20
4543,santo antonio de jesus/BA,7
4544,santo antonio de lisboa/PI,13
4545,santo antonio de padua/RJ,4
4546,santo antonio de posse/SP,1
4547,santo antonio do amparo/MG,6
4548,santo antonio do aracangua/SP,1
4549,santo antonio do aventureiro/MG,6
4550,santo antonio do caiua/PR,26
4551,santo antonio do descoberto/GO,20
4552,santo antonio do grama/MG,6
4553,santo antonio do ica/AM,17
4554,santo antonio do itambe/MG,6
4555,santo antonio do jacinto/MG,6
4556,santo antonio do jardim/SP,1
4557,santo antonio do leste/MT,23
4558,santo antonio do leverger/MT,23
4559,santo antonio do monte/MG,6
4560,santo antonio do palma/RS,25
4561,santo antonio do paraiso/PR,26
4562,santo antonio do pinhal/SP,1
4563,santo antonio do planalto/RS,25
4564,santo antonio do retiro/MG,6
4565,santo antonio do rio abaixo/MG,6
4566,santo antonio do sudoeste/PR,26
4567,santo antonio do taua/PA,15
4568,santo antonio dos lopes/MA,14
4569,santo antonio dos milagres/PI,13
4570,santo antonio/RN,2
4571,santo augusto/RS,25
4572,santo cristo/RS,25
4573,santo estevao/BA,7
4574,santo expedito do sul/RS,25
4575,santo expedito/SP,1
4576,santo hipolito/MG,6
4577,santo inacio do piaui/PI,13
4578,santo inacio/PR,26
4579,santopolis do aguapei/SP,1
4580,santos dumont/MG,6
4581,santos/SP,1
4582,sao benedito do rio preto/MA,14
4583,sao benedito do sul/PE,9
4584,sao benedito/CE,12
4585,sao bentinho/PB,11
4586,sao bento abade/MG,6
4587,sao bento do norte/RN,2
4588,sao bento do sapucai/SP,1
4589,sao bento do sul/SC,27
4590,sao bento do tocantins/TO,22
4591,sao bento do trairi/RN,2
4592,sao bento do una/PE,9
4593,sao bento/MA,14
4594,sao bento/PB,11
4595,sao bernardino/SC,27
4596,sao bernardo do campo/SP,1
4597,sao bernardo/MA,14
4598,sao bonifacio/SC,27
4599,sao borja/RS,25
4600,sao bras do suacui/MG,6
4601,sao bras/AL,10
4602,sao braz do piaui/PI,13
4603,sao caetano de odivelas/PA,15
4604,sao caetano do sul/SP,1
4605,sao caitano/PE,9
4606,sao carlos do ivai/PR,26
4607,sao carlos/SC,27
4608,sao carlos/SP,1
4609,sao cristovao do sul/SC,27
4610,sao cristovao/SE,8
4611,sao desiderio/BA,7
4612,sao domingos das dores/MG,6
4613,sao domingos do araguaia/PA,15
4614,sao domingos do azeitao/MA,14
4615,sao domingos do capim/PA,15
4616,sao domingos do cariri/PB,11
4617,sao domingos do maranhao/MA,14
4618,sao domingos do norte/ES,5
4619,sao domingos do prata/MG,6
4620,sao domingos do sul/RS,25
4621,sao domingos/BA,7
4622,sao domingos/GO,20
4623,sao domingos/PB,11
4624,sao domingos/SC,27
4625,sao domingos/SE,8
4626,sao felipe d oeste/RO,21
4627,sao felipe/BA,7
4628,sao felix de balsas/MA,14
4629,sao felix de minas/MG,6
4630,sao felix do araguaia/MT,23
4631,sao felix do coribe/BA,7
4632,sao felix do piaui/PI,13
4633,sao felix do tocantins/TO,22
4634,sao felix do xingu/PA,15
4635,sao felix/BA,7
4636,sao fernando/RN,2
4637,sao fidelis/RJ,4
4638,sao francisco de assis do piaui/PI,13
4639,sao francisco de assis/RS,25
4640,sao francisco de goias/GO,20
4641,sao francisco de itabapoana/RJ,4
4642,sao francisco de paula/MG,6
4643,sao francisco de paula/RS,25
4644,sao francisco de sales/MG,6
4645,sao francisco do brejao/MA,14
4646,sao francisco do conde/BA,7
4647,sao francisco do gloria/MG,6
4648,sao francisco do guapore/RO,21
4649,sao francisco do maranhao/MA,14
4650,sao francisco do oeste/RN,2
4651,sao francisco do para/PA,15
4652,sao francisco do piaui/PI,13
4653,sao francisco do sul/SC,27
4654,sao francisco/MG,6
4655,sao francisco/PB,11
4656,sao francisco/SE,8
4657,sao francisco/SP,1
4658,sao gabriel da cachoeira/AM,17
4659,sao gabriel da palha/ES,5
4660,sao gabriel do oeste/MS,24
4661,sao gabriel/BA,7
4662,sao gabriel/RS,25
4663,sao geraldo da piedade/MG,6
4664,sao geraldo do araguaia/PA,15
4665,sao geraldo do baixio/MG,6
4666,sao geraldo/MG,6
4667,sao goncalo do abaete/MG,6
4668,sao goncalo do amarante/CE,12
4669,sao goncalo do amarante/RN,2
4670,sao goncalo do gurgueia/PI,13
4671,sao goncalo do para/MG,6
4672,sao goncalo do piaui/PI,13
4673,sao goncalo do rio abaixo/MG,6
4674,sao goncalo do rio preto/MG,6
4675,sao goncalo do sapucai/MG,6
4676,sao goncalo dos campos/BA,7
4677,sao goncalo/RJ,4
4678,sao gotardo/MG,6
4679,sao jeronimo da serra/PR,26
4680,sao jeronimo/RS,25
4681,sao joao batista do gloria/MG,6
4682,sao joao batista/MA,14
4683,sao joao batista/SC,27
4684,sao joao d alianca/GO,20
4685,sao joao da baliza/RR,18
4686,sao joao da barra/RJ,4
4687,sao joao da boa vista/SP,1
4688,sao joao da canabrava/PI,13
4689,sao joao da fronteira/PI,13
4690,sao joao da lagoa/MG,6
4691,sao joao da mata/MG,6
4692,sao joao da parauna/GO,20
4693,sao joao da ponta/PA,15
4694,sao joao da ponte/MG,6
4695,sao joao da serra/PI,13
4696,sao joao da urtiga/RS,25
4697,sao joao da varjota/PI,13
4698,sao joao das duas pontes/SP,1
4699,sao joao das missoes/MG,6
4700,sao joao de iracema/SP,1
4701,sao joao de meriti/RJ,4
4702,sao joao de pirabas/PA,15
4703,sao joao del rei/MG,6
4704,sao joao do araguaia/PA,15
4705,sao joao do arraial/PI,13
4706,sao joao do caiua/PR,26
4707,sao joao do cariri/PB,11
4708,sao joao do caru/MA,14
4709,sao joao do itaperiu/SC,27
4710,sao joao do ivai/PR,26
4711,sao joao do jaguaribe/CE,12
4712,sao joao do manhuacu/MG,6
4713,sao joao do manteninha/MG,6
4714,sao joao do oeste/SC,27
4715,sao joao do oriente/MG,6
4716,sao joao do pacui/MG,6
4717,sao joao do paraiso/MA,14
4718,sao joao do paraiso/MG,6
4719,sao joao do pau d alho/SP,1
4720,sao joao do piaui/PI,13
4721,sao joao do polesine/RS,25
4722,sao joao do rio do peixe/PB,11
4723,sao joao do sabugi/RN,2
4724,sao joao do soter/MA,14
4725,sao joao do sul/SC,27
4726,sao joao do tigre/PB,11
4727,sao joao do triunfo/PR,26
4728,sao joao dos patos/MA,14
4729,sao joao evangelista/MG,6
4730,sao joao nepomuceno/MG,6
4731,sao joao/PE,9
4732,sao joao/PR,26
4733,sao joaquim da barra/SP,1
4734,sao joaquim de bicas/MG,6
4735,sao joaquim do monte/PE,9
4736,sao joaquim/SC,27
4737,sao jorge d oeste/PR,26
4738,sao jorge do ivai/PR,26
4739,sao jorge do patrocinio/PR,26
4740,sao jorge/RS,25
4741,sao jose da barra/MG,6
4742,sao jose da bela vista/SP,1
4743,sao jose da boa vista/PR,26
4744,sao jose da coroa grande/PE,9
4745,sao jose da lagoa tapada/PB,11
4746,sao jose da laje/AL,10
4747,sao jose da lapa/MG,6
4748,sao jose da safira/MG,6
4749,sao jose da tapera/AL,10
4750,sao jose da varginha/MG,6
4751,sao jose da vitoria/BA,7
4752,sao jose das missoes/RS,25
4753,sao jose das palmeiras/PR,26
4754,sao jose de caiana/PB,11
4755,sao jose de espinharas/PB,11
4756,sao jose de mipibu/RN,2
4757,sao jose de piranhas/PB,11
4758,sao jose de princesa/PB,11
4759,sao jose de ribamar/MA,14
4760,sao jose de uba/RJ,4
4761,sao jose do alegre/MG,6
4762,sao jose do barreiro/SP,1
4763,sao jose do belmonte/PE,9
4764,sao jose do bonfim/PB,11
4765,sao jose do brejo do cruz/PB,11
4766,sao jose do calcado/ES,5
4767,sao jose do campestre/RN,2
4768,sao jose do cedro/SC,27
4769,sao jose do cerrito/SC,27
4770,sao jose do divino/MG,6
4771,sao jose do divino/PI,13
4772,sao jose do egito/PE,9
4773,sao jose do goiabal/MG,6
4774,sao jose do herval/RS,25
4775,sao jose do hortencio/RS,25
4776,sao jose do inhacora/RS,25
4777,sao jose do jacuipe/BA,7
4778,sao jose do jacuri/MG,6
4779,sao jose do mantimento/MG,6
4780,sao jose do norte/RS,25
4781,sao jose do ouro/RS,25
4782,sao jose do peixe/PI,13
4783,sao jose do piaui/PI,13
4784,sao jose do povo/MT,23
4785,sao jose do rio claro/MT,23
4786,sao jose do rio pardo/SP,1
4787,sao jose do rio preto/SP,1
4788,sao jose do sabugi/PB,11
4789,sao jose do serido/RN,2
4790,sao jose do sul/RS,25
4791,sao jose do vale do rio preto/RJ,4
4792,sao jose do xingu/MT,23
4793,sao jose dos ausentes/RS,25
4794,sao jose dos basilios/MA,14
4795,sao jose dos campos/SP,1
4796,sao jose dos cordeiros/PB,11
4797,sao jose dos pinhais/PR,26
4798,sao jose dos quatro marcos/MT,23
4799,sao jose dos ramos/PB,11
4800,sao jose/SC,27
4801,sao juliao/PI,13
4802,sao leopoldo/RS,25
4803,sao lourenco da mata/PE,9
4804,sao lourenco da serra/SP,1
4805,sao lourenco do oeste/SC,27
4806,sao lourenco do piaui/PI,13
4807,sao lourenco do sul/RS,25
4808,sao lourenco/MG,6
4809,sao ludgero/SC,27
4810,sao luis de montes belos/GO,20
4811,sao luis do curu/CE,12
4812,sao luis do piaui/PI,13
4813,sao luis do quitunde/AL,10
4814,sao luis gonzaga do maranhao/MA,14
4815,sao luis/MA,14
4816,sao luiz do norte/GO,20
4817,sao luiz do paraitinga/SP,1
4818,sao luiz gonzaga/RS,25
4819,sao luiz/RR,18
4820,sao mamede/PB,11
4821,sao manoel do parana/PR,26
4822,sao manuel/SP,1
4823,sao marcos/RS,25
4824,sao martinho da serra/RS,25
4825,sao martinho/RS,25
4826,sao martinho/SC,27
4827,sao mateus do maranhao/MA,14
4828,sao mateus do sul/PR,26
4829,sao mateus/ES,5
4830,sao miguel arcanjo/SP,1
4831,sao miguel da baixa grande/PI,13
4832,sao miguel da boa vista/SC,27
4833,sao miguel das matas/BA,7
4834,sao miguel das missoes/RS,25
4835,sao miguel de taipu/PB,11
4836,sao miguel do aleixo/SE,8
4837,sao miguel do anta/MG,6
4838,sao miguel do araguaia/GO,20
4839,sao miguel do fidalgo/PI,13
4840,sao miguel do gostoso/RN,2
4841,sao miguel do guama/PA,15
4842,sao miguel do guapore/RO,21
4843,sao miguel do iguacu/PR,26
4844,sao miguel do oeste/SC,27
4845,sao miguel do passa quatro/GO,20
4846,sao miguel do tapuio/PI,13
4847,sao miguel do tocantins/TO,22
4848,sao miguel dos campos/AL,10
4849,sao miguel dos milagres/AL,10
4850,sao miguel/RN,2
4851,sao nicolau/RS,25
4852,sao patricio/GO,20
4853,sao paulo das missoes/RS,25
4854,sao paulo de olivenca/AM,17
4855,sao paulo do potengi/RN,2
4856,sao paulo/SP,1
4857,sao pedro da agua branca/MA,14
4858,sao pedro da aldeia/RJ,4
4859,sao pedro da cipa/MT,23
4860,sao pedro da serra/RS,25
4861,sao pedro da uniao/MG,6
4862,sao pedro das missoes/RS,25
4863,sao pedro de alcantara/SC,27
4864,sao pedro do butia/RS,25
4865,sao pedro do iguacu/PR,26
4866,sao pedro do ivai/PR,26
4867,sao pedro do parana/PR,26
4868,sao pedro do piaui/PI,13
4869,sao pedro do suacui/MG,6
4870,sao pedro do sul/RS,25
4871,sao pedro do turvo/SP,1
4872,sao pedro dos crentes/MA,14
4873,sao pedro dos ferros/MG,6
4874,sao pedro/RN,2
4875,sao pedro/SP,1
4876,sao rafael/RN,2
4877,sao raimundo das mangabeiras/MA,14
4878,sao raimundo do doca bezerra/MA,14
4879,sao raimundo nonato/PI,13
4880,sao roberto/MA,14
4881,sao romao/MG,6
4882,sao roque de minas/MG,6
4883,sao roque do canaa/ES,5
4884,sao roque/SP,1
4885,sao salvador do tocantins/TO,22
4886,sao sebastiao da amoreira/PR,26
4887,sao sebastiao da bela vista/MG,6
4888,sao sebastiao da boa vista/PA,15
4889,sao sebastiao da grama/SP,1
4890,sao sebastiao da vargem alegre/MG,6
4891,sao sebastiao de lagoa de roca/PB,11
4892,sao sebastiao do alto/RJ,4
4893,sao sebastiao do anta/MG,6
4894,sao sebastiao do cai/RS,25
4895,sao sebastiao do maranhao/MG,6
4896,sao sebastiao do oeste/MG,6
4897,sao sebastiao do paraiso/MG,6
4898,sao sebastiao do passe/BA,7
4899,sao sebastiao do rio preto/MG,6
4900,sao sebastiao do rio verde/MG,6
4901,sao sebastiao do tocantins/TO,22
4902,sao sebastiao do uatuma/AM,17
4903,sao sebastiao do umbuzeiro/PB,11
4904,sao sebastiao/AL,10
4905,sao sebastiao/SP,1
4906,sao sepe/RS,25
4907,sao simao/GO,20
4908,sao simao/SP,1
4909,sao tiago/MG,6
4910,sao tomas de aquino/MG,6
4911,sao tome das letras/MG,6
4912,sao tome/PR,26
4913,sao tome/RN,2
4914,sao valentim do sul/RS,25
4915,sao valentim/RS,25
4916,sao valerio do sul/RS,25
4917,sao valerio/TO,22
4918,sao vendelino/RS,25
4919,sao vicente de minas/MG,6
4920,sao vicente do serido/PB,11
4921,sao vicente do sul/RS,25
4922,sao vicente ferrer/MA,14
4923,sao vicente ferrer/PE,9
4924,sao vicente/RN,2
4925,sao vicente/SP,1
4926,sape/PB,11
4927,sapeacu/BA,7
4928,sapezal/MT,23
4929,sapiranga/RS,25
4930,sapopema/PR,26
4931,sapucai mirim/MG,6
4932,sapucaia do sul/RS,25
4933,sapucaia/PA,15
4934,sapucaia/RJ,4
4935,saquarema/RJ,4
4936,sarandi/PR,26
4937,sarandi/RS,25
4938,sarapui/SP,1
4939,sardoa/MG,6
4940,sarutaia/SP,1
4941,sarzedo/MG,6
4942,satiro dias/BA,7
4943,satuba/AL,10
4944,satubinha/MA,14
4945,saubara/BA,7
